load_zone,fuel,period,fuel_cost
41-lerma,diesel,2030,20.228
41-lerma,diesel,2031,20.4339
41-lerma,diesel,2032,20.6398
41-lerma,diesel,2033,20.8457
41-lerma,diesel,2034,21.0516
41-lerma,diesel,2035,21.2575
41-lerma,diesel,2036,21.4634
41-lerma,diesel,2037,21.6693
41-lerma,diesel,2038,21.8752
41-lerma,diesel,2039,22.0811
41-lerma,diesel,2040,22.287
41-lerma,diesel,2041,22.4929
41-lerma,diesel,2042,22.6988
41-lerma,diesel,2043,22.9047
41-lerma,diesel,2044,23.1106
41-lerma,diesel,2045,23.3165
41-lerma,diesel,2046,23.5224
41-lerma,diesel,2047,23.7283
41-lerma,diesel,2048,23.9342
41-lerma,diesel,2049,24.1401
41-lerma,diesel,2050,24.346
41-lerma,fuel_oil,2020,9.94
41-lerma,fuel_oil,2021,10.2429
41-lerma,fuel_oil,2022,10.4518
41-lerma,fuel_oil,2023,10.6607
41-lerma,fuel_oil,2024,10.8696
41-lerma,fuel_oil,2025,11.0785
41-lerma,fuel_oil,2026,11.2874
41-lerma,fuel_oil,2027,11.4963
41-lerma,fuel_oil,2028,11.7052
41-lerma,fuel_oil,2029,11.9141
41-lerma,fuel_oil,2030,12.123
41-lerma,fuel_oil,2031,12.3319
41-lerma,fuel_oil,2032,12.5408
41-lerma,fuel_oil,2033,12.7497
41-lerma,fuel_oil,2034,12.9586
41-lerma,fuel_oil,2035,13.1675
41-lerma,fuel_oil,2036,13.3764
41-lerma,fuel_oil,2037,13.5853
41-lerma,fuel_oil,2038,13.7942
41-lerma,fuel_oil,2039,14.0031
41-lerma,fuel_oil,2040,14.212
41-lerma,fuel_oil,2041,14.4209
41-lerma,fuel_oil,2042,14.6298
41-lerma,fuel_oil,2043,14.8387
41-lerma,fuel_oil,2044,15.0476
41-lerma,fuel_oil,2045,15.2565
41-lerma,fuel_oil,2046,15.4654
41-lerma,fuel_oil,2047,15.6743
41-lerma,fuel_oil,2048,15.8832
41-lerma,fuel_oil,2049,16.0921
41-lerma,fuel_oil,2050,16.301
41-lerma,natural_gas,2020,4.52
41-lerma,natural_gas,2021,4.5541062
41-lerma,natural_gas,2022,4.6345404
41-lerma,natural_gas,2023,4.7149746
41-lerma,natural_gas,2024,4.7954088
41-lerma,natural_gas,2025,4.875843
41-lerma,natural_gas,2026,4.9562772
41-lerma,natural_gas,2027,5.0367114
41-lerma,natural_gas,2028,5.1171456
41-lerma,natural_gas,2029,5.1975798
41-lerma,natural_gas,2030,5.278014
41-lerma,natural_gas,2031,5.3584482
41-lerma,natural_gas,2032,5.4388824
41-lerma,natural_gas,2033,5.5193166
41-lerma,natural_gas,2034,5.5997508
41-lerma,natural_gas,2035,5.680185
41-lerma,natural_gas,2036,5.7606192
41-lerma,natural_gas,2037,5.8410534
41-lerma,natural_gas,2038,5.9214876
41-lerma,natural_gas,2039,6.0019218
41-lerma,natural_gas,2040,6.082356
41-lerma,natural_gas,2041,6.1627902
41-lerma,natural_gas,2042,6.2432244
41-lerma,natural_gas,2043,6.3236586
41-lerma,natural_gas,2044,6.4040928
41-lerma,natural_gas,2045,6.484527
41-lerma,natural_gas,2046,6.5649612
41-lerma,natural_gas,2047,6.6453954
41-lerma,natural_gas,2048,6.7258296
41-lerma,natural_gas,2049,6.8062638
41-lerma,natural_gas,2050,6.886698
41-lerma,natural_gas_cogen,2020,4.52
41-lerma,natural_gas_cogen,2021,4.5541062
41-lerma,natural_gas_cogen,2022,4.6345404
41-lerma,natural_gas_cogen,2023,4.7149746
41-lerma,natural_gas_cogen,2024,4.7954088
41-lerma,natural_gas_cogen,2025,4.875843
41-lerma,natural_gas_cogen,2026,4.9562772
41-lerma,natural_gas_cogen,2027,5.0367114
41-lerma,natural_gas_cogen,2028,5.1171456
41-lerma,natural_gas_cogen,2029,5.1975798
41-lerma,natural_gas_cogen,2030,5.278014
41-lerma,natural_gas_cogen,2031,5.3584482
41-lerma,natural_gas_cogen,2032,5.4388824
41-lerma,natural_gas_cogen,2033,5.5193166
41-lerma,natural_gas_cogen,2034,5.5997508
41-lerma,natural_gas_cogen,2035,5.680185
41-lerma,natural_gas_cogen,2036,5.7606192
41-lerma,natural_gas_cogen,2037,5.8410534
41-lerma,natural_gas_cogen,2038,5.9214876
41-lerma,natural_gas_cogen,2039,6.0019218
41-lerma,natural_gas_cogen,2040,6.082356
41-lerma,natural_gas_cogen,2041,6.1627902
41-lerma,natural_gas_cogen,2042,6.2432244
41-lerma,natural_gas_cogen,2043,6.3236586
41-lerma,natural_gas_cogen,2044,6.4040928
41-lerma,natural_gas_cogen,2045,6.484527
41-lerma,natural_gas_cogen,2046,6.5649612
41-lerma,natural_gas_cogen,2047,6.6453954
41-lerma,natural_gas_cogen,2048,6.7258296
41-lerma,natural_gas_cogen,2049,6.8062638
41-lerma,natural_gas_cogen,2050,6.886698
42-merida,diesel,2020,17.59
42-merida,diesel,2021,18.3749
42-merida,diesel,2022,18.5808
42-merida,diesel,2023,18.7867
42-merida,diesel,2024,18.9926
42-merida,diesel,2025,19.1985
42-merida,diesel,2026,19.4044
42-merida,diesel,2027,19.6103
42-merida,diesel,2028,19.8162
42-merida,diesel,2029,20.0221
42-merida,diesel,2030,20.228
42-merida,diesel,2031,20.4339
42-merida,diesel,2032,20.6398
42-merida,diesel,2033,20.8457
42-merida,diesel,2034,21.0516
42-merida,diesel,2035,21.2575
42-merida,diesel,2036,21.4634
42-merida,diesel,2037,21.6693
42-merida,diesel,2038,21.8752
42-merida,diesel,2039,22.0811
42-merida,diesel,2040,22.287
42-merida,diesel,2041,22.4929
42-merida,diesel,2042,22.6988
42-merida,diesel,2043,22.9047
42-merida,diesel,2044,23.1106
42-merida,diesel,2045,23.3165
42-merida,diesel,2046,23.5224
42-merida,diesel,2047,23.7283
42-merida,diesel,2048,23.9342
42-merida,diesel,2049,24.1401
42-merida,diesel,2050,24.346
42-merida,fuel_oil,2020,10.45
42-merida,fuel_oil,2021,10.7361
42-merida,fuel_oil,2022,10.9512
42-merida,fuel_oil,2023,11.1663
42-merida,fuel_oil,2024,11.3814
42-merida,fuel_oil,2025,11.5965
42-merida,fuel_oil,2026,11.8116
42-merida,fuel_oil,2027,12.0267
42-merida,fuel_oil,2028,12.2418
42-merida,fuel_oil,2029,12.4569
42-merida,fuel_oil,2030,12.672
42-merida,fuel_oil,2031,12.8871
42-merida,fuel_oil,2032,13.1022
42-merida,fuel_oil,2033,13.3173
42-merida,fuel_oil,2034,13.5324
42-merida,fuel_oil,2035,13.7475
42-merida,fuel_oil,2036,13.9626
42-merida,fuel_oil,2037,14.1777
42-merida,fuel_oil,2038,14.3928
42-merida,fuel_oil,2039,14.6079
42-merida,fuel_oil,2040,14.823
42-merida,fuel_oil,2041,15.0381
42-merida,fuel_oil,2042,15.2532
42-merida,fuel_oil,2043,15.4683
42-merida,fuel_oil,2044,15.6834
42-merida,fuel_oil,2045,15.8985
42-merida,fuel_oil,2046,16.1136
42-merida,fuel_oil,2047,16.3287
42-merida,fuel_oil,2048,16.5438
42-merida,fuel_oil,2049,16.7589
42-merida,fuel_oil,2050,16.974
42-merida,natural_gas,2020,4.52
42-merida,natural_gas,2021,4.5541062
42-merida,natural_gas,2022,4.6345404
42-merida,natural_gas,2023,4.7149746
42-merida,natural_gas,2024,4.7954088
42-merida,natural_gas,2025,4.875843
42-merida,natural_gas,2026,4.9562772
42-merida,natural_gas,2027,5.0367114
42-merida,natural_gas,2028,5.1171456
42-merida,natural_gas,2029,5.1975798
42-merida,natural_gas,2030,5.278014
42-merida,natural_gas,2031,5.3584482
42-merida,natural_gas,2032,5.4388824
42-merida,natural_gas,2033,5.5193166
42-merida,natural_gas,2034,5.5997508
42-merida,natural_gas,2035,5.680185
42-merida,natural_gas,2036,5.7606192
42-merida,natural_gas,2037,5.8410534
42-merida,natural_gas,2038,5.9214876
42-merida,natural_gas,2039,6.0019218
42-merida,natural_gas,2040,6.082356
42-merida,natural_gas,2041,6.1627902
42-merida,natural_gas,2042,6.2432244
42-merida,natural_gas,2043,6.3236586
42-merida,natural_gas,2044,6.4040928
42-merida,natural_gas,2045,6.484527
42-merida,natural_gas,2046,6.5649612
42-merida,natural_gas,2047,6.6453954
42-merida,natural_gas,2048,6.7258296
42-merida,natural_gas,2049,6.8062638
42-merida,natural_gas,2050,6.886698
42-merida,natural_gas_cogen,2020,4.52
42-merida,natural_gas_cogen,2021,4.5541062
42-merida,natural_gas_cogen,2022,4.6345404
42-merida,natural_gas_cogen,2023,4.7149746
42-merida,natural_gas_cogen,2024,4.7954088
42-merida,natural_gas_cogen,2025,4.875843
42-merida,natural_gas_cogen,2026,4.9562772
42-merida,natural_gas_cogen,2027,5.0367114
42-merida,natural_gas_cogen,2028,5.1171456
42-merida,natural_gas_cogen,2029,5.1975798
42-merida,natural_gas_cogen,2030,5.278014
42-merida,natural_gas_cogen,2031,5.3584482
42-merida,natural_gas_cogen,2032,5.4388824
42-merida,natural_gas_cogen,2033,5.5193166
42-merida,natural_gas_cogen,2034,5.5997508
42-merida,natural_gas_cogen,2035,5.680185
42-merida,natural_gas_cogen,2036,5.7606192
42-merida,natural_gas_cogen,2037,5.8410534
42-merida,natural_gas_cogen,2038,5.9214876
42-merida,natural_gas_cogen,2039,6.0019218
42-merida,natural_gas_cogen,2040,6.082356
42-merida,natural_gas_cogen,2041,6.1627902
42-merida,natural_gas_cogen,2042,6.2432244
42-merida,natural_gas_cogen,2043,6.3236586
42-merida,natural_gas_cogen,2044,6.4040928
42-merida,natural_gas_cogen,2045,6.484527
42-merida,natural_gas_cogen,2046,6.5649612
42-merida,natural_gas_cogen,2047,6.6453954
42-merida,natural_gas_cogen,2048,6.7258296
42-merida,natural_gas_cogen,2049,6.8062638
42-merida,natural_gas_cogen,2050,6.886698
43-cancun,diesel,2020,17.59
43-cancun,diesel,2021,18.3749
43-cancun,diesel,2022,18.5808
43-cancun,diesel,2023,18.7867
43-cancun,diesel,2024,18.9926
43-cancun,diesel,2025,19.1985
43-cancun,diesel,2026,19.4044
43-cancun,diesel,2027,19.6103
43-cancun,diesel,2028,19.8162
43-cancun,diesel,2029,20.0221
43-cancun,diesel,2030,20.228
43-cancun,diesel,2031,20.4339
43-cancun,diesel,2032,20.6398
43-cancun,diesel,2033,20.8457
43-cancun,diesel,2034,21.0516
43-cancun,diesel,2035,21.2575
43-cancun,diesel,2036,21.4634
43-cancun,diesel,2037,21.6693
43-cancun,diesel,2038,21.8752
43-cancun,diesel,2039,22.0811
43-cancun,diesel,2040,22.287
43-cancun,diesel,2041,22.4929
43-cancun,diesel,2042,22.6988
43-cancun,diesel,2043,22.9047
43-cancun,diesel,2044,23.1106
43-cancun,diesel,2045,23.3165
43-cancun,diesel,2046,23.5224
43-cancun,diesel,2047,23.7283
43-cancun,diesel,2048,23.9342
43-cancun,diesel,2049,24.1401
43-cancun,diesel,2050,24.346
43-cancun,fuel_oil,2020,10.54
43-cancun,fuel_oil,2021,10.8232
43-cancun,fuel_oil,2022,11.0394
43-cancun,fuel_oil,2023,11.2556
43-cancun,fuel_oil,2024,11.4718
43-cancun,fuel_oil,2025,11.688
43-cancun,fuel_oil,2026,11.9042
43-cancun,fuel_oil,2027,12.1204
43-cancun,fuel_oil,2028,12.3366
43-cancun,fuel_oil,2029,12.5528
43-cancun,fuel_oil,2030,12.769
43-cancun,fuel_oil,2031,12.9852
43-cancun,fuel_oil,2032,13.2014
43-cancun,fuel_oil,2033,13.4176
43-cancun,fuel_oil,2034,13.6338
43-cancun,fuel_oil,2035,13.85
43-cancun,fuel_oil,2036,14.0662
43-cancun,fuel_oil,2037,14.2824
43-cancun,fuel_oil,2038,14.4986
43-cancun,fuel_oil,2039,14.7148
43-cancun,fuel_oil,2040,14.931
43-cancun,fuel_oil,2041,15.1472
43-cancun,fuel_oil,2042,15.3634
43-cancun,fuel_oil,2043,15.5796
43-cancun,fuel_oil,2044,15.7958
43-cancun,fuel_oil,2045,16.012
43-cancun,fuel_oil,2046,16.2282
43-cancun,fuel_oil,2047,16.4444
43-cancun,fuel_oil,2048,16.6606
43-cancun,fuel_oil,2049,16.8768
43-cancun,fuel_oil,2050,17.093
43-cancun,natural_gas,2020,4.52
43-cancun,natural_gas,2021,4.5541062
43-cancun,natural_gas,2022,4.6345404
43-cancun,natural_gas,2023,4.7149746
43-cancun,natural_gas,2024,4.7954088
43-cancun,natural_gas,2025,4.875843
43-cancun,natural_gas,2026,4.9562772
43-cancun,natural_gas,2027,5.0367114
43-cancun,natural_gas,2028,5.1171456
43-cancun,natural_gas,2029,5.1975798
43-cancun,natural_gas,2030,5.278014
43-cancun,natural_gas,2031,5.3584482
43-cancun,natural_gas,2032,5.4388824
43-cancun,natural_gas,2033,5.5193166
43-cancun,natural_gas,2034,5.5997508
43-cancun,natural_gas,2035,5.680185
43-cancun,natural_gas,2036,5.7606192
43-cancun,natural_gas,2037,5.8410534
43-cancun,natural_gas,2038,5.9214876
43-cancun,natural_gas,2039,6.0019218
43-cancun,natural_gas,2040,6.082356
43-cancun,natural_gas,2041,6.1627902
43-cancun,natural_gas,2042,6.2432244
43-cancun,natural_gas,2043,6.3236586
43-cancun,natural_gas,2044,6.4040928
43-cancun,natural_gas,2045,6.484527
43-cancun,natural_gas,2046,6.5649612
43-cancun,natural_gas,2047,6.6453954
43-cancun,natural_gas,2048,6.7258296
43-cancun,natural_gas,2049,6.8062638
43-cancun,natural_gas,2050,6.886698
43-cancun,natural_gas_cogen,2020,4.52
43-cancun,natural_gas_cogen,2021,4.5541062
43-cancun,natural_gas_cogen,2022,4.6345404
43-cancun,natural_gas_cogen,2023,4.7149746
43-cancun,natural_gas_cogen,2024,4.7954088
43-cancun,natural_gas_cogen,2025,4.875843
43-cancun,natural_gas_cogen,2026,4.9562772
43-cancun,natural_gas_cogen,2027,5.0367114
43-cancun,natural_gas_cogen,2028,5.1171456
43-cancun,natural_gas_cogen,2029,5.1975798
43-cancun,natural_gas_cogen,2030,5.278014
43-cancun,natural_gas_cogen,2031,5.3584482
43-cancun,natural_gas_cogen,2032,5.4388824
43-cancun,natural_gas_cogen,2033,5.5193166
43-cancun,natural_gas_cogen,2034,5.5997508
43-cancun,natural_gas_cogen,2035,5.680185
43-cancun,natural_gas_cogen,2036,5.7606192
43-cancun,natural_gas_cogen,2037,5.8410534
43-cancun,natural_gas_cogen,2038,5.9214876
43-cancun,natural_gas_cogen,2039,6.0019218
43-cancun,natural_gas_cogen,2040,6.082356
43-cancun,natural_gas_cogen,2041,6.1627902
43-cancun,natural_gas_cogen,2042,6.2432244
43-cancun,natural_gas_cogen,2043,6.3236586
43-cancun,natural_gas_cogen,2044,6.4040928
43-cancun,natural_gas_cogen,2045,6.484527
43-cancun,natural_gas_cogen,2046,6.5649612
43-cancun,natural_gas_cogen,2047,6.6453954
43-cancun,natural_gas_cogen,2048,6.7258296
43-cancun,natural_gas_cogen,2049,6.8062638
43-cancun,natural_gas_cogen,2050,6.886698
44-chetumal,diesel,2020,17.59
44-chetumal,diesel,2021,18.3749
44-chetumal,diesel,2022,18.5808
44-chetumal,diesel,2023,18.7867
44-chetumal,diesel,2024,18.9926
44-chetumal,diesel,2025,19.1985
44-chetumal,diesel,2026,19.4044
44-chetumal,diesel,2027,19.6103
44-chetumal,diesel,2028,19.8162
44-chetumal,diesel,2029,20.0221
44-chetumal,diesel,2030,20.228
44-chetumal,diesel,2031,20.4339
44-chetumal,diesel,2032,20.6398
44-chetumal,diesel,2033,20.8457
44-chetumal,diesel,2034,21.0516
44-chetumal,diesel,2035,21.2575
44-chetumal,diesel,2036,21.4634
44-chetumal,diesel,2037,21.6693
44-chetumal,diesel,2038,21.8752
44-chetumal,diesel,2039,22.0811
44-chetumal,diesel,2040,22.287
44-chetumal,diesel,2041,22.4929
44-chetumal,diesel,2042,22.6988
44-chetumal,diesel,2043,22.9047
44-chetumal,diesel,2044,23.1106
44-chetumal,diesel,2045,23.3165
44-chetumal,diesel,2046,23.5224
44-chetumal,diesel,2047,23.7283
44-chetumal,diesel,2048,24.346
45-cozumel,diesel,2020,17.59
45-cozumel,diesel,2021,18.3749
45-cozumel,diesel,2022,18.5808
45-cozumel,diesel,2023,18.7867
45-cozumel,diesel,2024,18.9926
45-cozumel,diesel,2025,19.1985
45-cozumel,diesel,2026,19.4044
45-cozumel,diesel,2027,19.6103
45-cozumel,diesel,2028,19.8162
45-cozumel,diesel,2029,20.0221
45-cozumel,diesel,2030,20.228
45-cozumel,diesel,2031,20.4339
45-cozumel,diesel,2032,20.6398
45-cozumel,diesel,2033,20.8457
45-cozumel,diesel,2034,21.0516
45-cozumel,diesel,2035,21.2575
45-cozumel,diesel,2036,21.4634
45-cozumel,diesel,2037,21.6693
45-cozumel,diesel,2038,21.8752
45-cozumel,diesel,2039,22.0811
45-cozumel,diesel,2040,22.287
45-cozumel,diesel,2041,22.4929
45-cozumel,diesel,2042,22.6988
45-cozumel,diesel,2043,22.9047
45-cozumel,diesel,2044,23.1106
45-cozumel,diesel,2045,23.3165
45-cozumel,diesel,2046,23.5224
45-cozumel,diesel,2047,23.7283
45-cozumel,diesel,2048,24.346
46-tijuana,diesel,2020,17.33
46-tijuana,diesel,2021,18.0742
46-tijuana,diesel,2022,18.2764
46-tijuana,diesel,2023,18.4786
46-tijuana,diesel,2024,18.6808
46-tijuana,diesel,2025,18.883
46-tijuana,diesel,2026,19.0852
46-tijuana,diesel,2027,19.2874
46-tijuana,diesel,2028,19.4896
46-tijuana,diesel,2029,19.6918
46-tijuana,diesel,2030,19.894
46-tijuana,diesel,2031,20.0962
46-tijuana,diesel,2032,20.2984
46-tijuana,diesel,2033,20.5006
46-tijuana,diesel,2034,20.7028
46-tijuana,diesel,2035,20.905
46-tijuana,diesel,2036,21.1072
46-tijuana,diesel,2037,21.3094
46-tijuana,diesel,2038,21.5116
46-tijuana,diesel,2039,21.7138
46-tijuana,diesel,2040,21.916
46-tijuana,diesel,2041,22.1182
46-tijuana,diesel,2042,22.3204
46-tijuana,diesel,2043,22.5226
46-tijuana,diesel,2044,22.7248
46-tijuana,diesel,2045,22.927
46-tijuana,diesel,2046,23.1292
46-tijuana,diesel,2047,23.3314
46-tijuana,diesel,2048,23.5336
46-tijuana,diesel,2049,23.7358
46-tijuana,diesel,2050,23.938
46-tijuana,fuel_oil,2020,10.92
46-tijuana,fuel_oil,2021,11.1839
46-tijuana,fuel_oil,2022,11.4038
46-tijuana,fuel_oil,2023,11.6237
46-tijuana,fuel_oil,2024,11.8436
46-tijuana,fuel_oil,2025,12.0635
46-tijuana,fuel_oil,2026,12.2834
46-tijuana,fuel_oil,2027,12.5033
46-tijuana,fuel_oil,2028,12.7232
46-tijuana,fuel_oil,2029,12.9431
46-tijuana,fuel_oil,2030,13.163
46-tijuana,fuel_oil,2031,13.3829
46-tijuana,fuel_oil,2032,13.6028
46-tijuana,fuel_oil,2033,13.8227
46-tijuana,fuel_oil,2034,14.0426
46-tijuana,fuel_oil,2035,14.2625
46-tijuana,fuel_oil,2036,14.4824
46-tijuana,fuel_oil,2037,14.7023
46-tijuana,fuel_oil,2038,14.9222
46-tijuana,fuel_oil,2039,15.1421
46-tijuana,fuel_oil,2040,15.362
46-tijuana,fuel_oil,2041,15.5819
46-tijuana,fuel_oil,2042,15.8018
46-tijuana,fuel_oil,2043,16.0217
46-tijuana,fuel_oil,2044,16.2416
46-tijuana,fuel_oil,2045,16.4615
46-tijuana,fuel_oil,2046,16.6814
46-tijuana,fuel_oil,2047,16.9013
46-tijuana,fuel_oil,2048,17.1212
46-tijuana,fuel_oil,2049,17.3411
46-tijuana,fuel_oil,2050,17.561
46-tijuana,natural_gas,2020,5.66
46-tijuana,natural_gas,2021,5.6889437
46-tijuana,natural_gas,2022,5.7877154
46-tijuana,natural_gas,2023,5.8864871
46-tijuana,natural_gas,2024,5.9852588
46-tijuana,natural_gas,2025,6.0840305
46-tijuana,natural_gas,2026,6.1828022
46-tijuana,natural_gas,2027,6.2815739
46-tijuana,natural_gas,2028,6.3803456
46-tijuana,natural_gas,2029,6.4791173
46-tijuana,natural_gas,2030,6.577889
46-tijuana,natural_gas,2031,6.6766607
46-tijuana,natural_gas,2032,6.7754324
46-tijuana,natural_gas,2033,6.8742041
46-tijuana,natural_gas,2034,6.9729758
46-tijuana,natural_gas,2035,7.0717475
46-tijuana,natural_gas,2036,7.1705192
46-tijuana,natural_gas,2037,7.2692909
46-tijuana,natural_gas,2038,7.3680626
46-tijuana,natural_gas,2039,7.4668343
46-tijuana,natural_gas,2040,7.565606
46-tijuana,natural_gas,2041,7.6643777
46-tijuana,natural_gas,2042,7.7631494
46-tijuana,natural_gas,2043,7.8619211
46-tijuana,natural_gas,2044,7.9606928
46-tijuana,natural_gas,2045,8.0594645
46-tijuana,natural_gas,2046,8.1582362
46-tijuana,natural_gas,2047,8.2570079
46-tijuana,natural_gas,2048,8.3557796
46-tijuana,natural_gas,2049,8.4545513
46-tijuana,natural_gas,2050,8.553323
46-tijuana,natural_gas_cogen,2020,5.66
46-tijuana,natural_gas_cogen,2021,5.6889437
46-tijuana,natural_gas_cogen,2022,5.7877154
46-tijuana,natural_gas_cogen,2023,5.8864871
46-tijuana,natural_gas_cogen,2024,5.9852588
46-tijuana,natural_gas_cogen,2025,6.0840305
46-tijuana,natural_gas_cogen,2026,6.1828022
46-tijuana,natural_gas_cogen,2027,6.2815739
46-tijuana,natural_gas_cogen,2028,6.3803456
46-tijuana,natural_gas_cogen,2029,6.4791173
46-tijuana,natural_gas_cogen,2030,6.577889
46-tijuana,natural_gas_cogen,2031,6.6766607
46-tijuana,natural_gas_cogen,2032,6.7754324
46-tijuana,natural_gas_cogen,2033,6.8742041
46-tijuana,natural_gas_cogen,2034,6.9729758
46-tijuana,natural_gas_cogen,2035,7.0717475
46-tijuana,natural_gas_cogen,2036,7.1705192
46-tijuana,natural_gas_cogen,2037,7.2692909
46-tijuana,natural_gas_cogen,2038,7.3680626
46-tijuana,natural_gas_cogen,2039,7.4668343
46-tijuana,natural_gas_cogen,2040,7.565606
46-tijuana,natural_gas_cogen,2041,7.6643777
46-tijuana,natural_gas_cogen,2042,7.7631494
46-tijuana,natural_gas_cogen,2043,7.8619211
46-tijuana,natural_gas_cogen,2044,7.9606928
46-tijuana,natural_gas_cogen,2045,8.0594645
46-tijuana,natural_gas_cogen,2046,8.1582362
46-tijuana,natural_gas_cogen,2047,8.2570079
46-tijuana,natural_gas_cogen,2048,8.3557796
46-tijuana,natural_gas_cogen,2049,8.4545513
46-tijuana,natural_gas_cogen,2050,8.553323
47-ensenada,diesel,2020,17.33
47-ensenada,diesel,2021,18.0742
47-ensenada,diesel,2022,18.2764
47-ensenada,diesel,2023,18.4786
47-ensenada,diesel,2024,18.6808
47-ensenada,diesel,2025,18.883
47-ensenada,diesel,2026,19.0852
47-ensenada,diesel,2027,19.2874
47-ensenada,diesel,2028,19.4896
47-ensenada,diesel,2029,19.6918
47-ensenada,diesel,2030,19.894
47-ensenada,diesel,2031,20.0962
47-ensenada,diesel,2032,20.2984
47-ensenada,diesel,2033,20.5006
47-ensenada,diesel,2034,20.7028
47-ensenada,diesel,2035,20.905
47-ensenada,diesel,2036,21.1072
47-ensenada,diesel,2037,21.3094
47-ensenada,diesel,2038,21.5116
47-ensenada,diesel,2039,21.7138
47-ensenada,diesel,2040,21.916
47-ensenada,diesel,2041,22.1182
47-ensenada,diesel,2042,22.3204
47-ensenada,diesel,2043,22.5226
47-ensenada,diesel,2044,22.7248
47-ensenada,diesel,2045,22.927
47-ensenada,diesel,2046,23.1292
47-ensenada,diesel,2047,23.3314
47-ensenada,diesel,2048,23.5336
47-ensenada,diesel,2049,23.7358
47-ensenada,diesel,2050,23.938
47-ensenada,natural_gas,2020,5.58
47-ensenada,natural_gas,2021,5.6115973
47-ensenada,natural_gas,2022,5.7094066
47-ensenada,natural_gas,2023,5.8072159
47-ensenada,natural_gas,2024,5.9050252
47-ensenada,natural_gas,2025,6.0028345
47-ensenada,natural_gas,2026,6.1006438
47-ensenada,natural_gas,2027,6.1984531
47-ensenada,natural_gas,2028,6.2962624
47-ensenada,natural_gas,2029,6.3940717
47-ensenada,natural_gas,2030,6.491881
47-ensenada,natural_gas,2031,6.5896903
47-ensenada,natural_gas,2032,6.6874996
47-ensenada,natural_gas,2033,6.7853089
47-ensenada,natural_gas,2034,6.8831182
47-ensenada,natural_gas,2035,6.9809275
47-ensenada,natural_gas,2036,7.0787368
47-ensenada,natural_gas,2037,7.1765461
47-ensenada,natural_gas,2038,7.2743554
47-ensenada,natural_gas,2039,7.3721647
47-ensenada,natural_gas,2040,7.469974
47-ensenada,natural_gas,2041,7.5677833
47-ensenada,natural_gas,2042,7.6655926
47-ensenada,natural_gas,2043,7.7634019
47-ensenada,natural_gas,2044,7.8612112
47-ensenada,natural_gas,2045,7.9590205
47-ensenada,natural_gas,2046,8.0568298
47-ensenada,natural_gas,2047,8.1546391
47-ensenada,natural_gas,2048,8.2524484
47-ensenada,natural_gas,2049,8.3502577
47-ensenada,natural_gas,2050,8.448067
47-ensenada,natural_gas_cogen,2020,5.58
47-ensenada,natural_gas_cogen,2021,5.6115973
47-ensenada,natural_gas_cogen,2022,5.7094066
47-ensenada,natural_gas_cogen,2023,5.8072159
47-ensenada,natural_gas_cogen,2024,5.9050252
47-ensenada,natural_gas_cogen,2025,6.0028345
47-ensenada,natural_gas_cogen,2026,6.1006438
47-ensenada,natural_gas_cogen,2027,6.1984531
47-ensenada,natural_gas_cogen,2028,6.2962624
47-ensenada,natural_gas_cogen,2029,6.3940717
47-ensenada,natural_gas_cogen,2030,6.491881
47-ensenada,natural_gas_cogen,2031,6.5896903
47-ensenada,natural_gas_cogen,2032,6.6874996
47-ensenada,natural_gas_cogen,2033,6.7853089
47-ensenada,natural_gas_cogen,2034,6.8831182
47-ensenada,natural_gas_cogen,2035,6.9809275
47-ensenada,natural_gas_cogen,2036,7.0787368
47-ensenada,natural_gas_cogen,2037,7.1765461
47-ensenada,natural_gas_cogen,2038,7.2743554
47-ensenada,natural_gas_cogen,2039,7.3721647
47-ensenada,natural_gas_cogen,2040,7.469974
47-ensenada,natural_gas_cogen,2041,7.5677833
47-ensenada,natural_gas_cogen,2042,7.6655926
47-ensenada,natural_gas_cogen,2043,7.7634019
47-ensenada,natural_gas_cogen,2044,7.8612112
47-ensenada,natural_gas_cogen,2045,7.9590205
47-ensenada,natural_gas_cogen,2046,8.0568298
47-ensenada,natural_gas_cogen,2047,8.1546391
47-ensenada,natural_gas_cogen,2048,8.2524484
47-ensenada,natural_gas_cogen,2049,8.3502577
47-ensenada,natural_gas_cogen,2050,8.448067
48-mexicali,diesel,2020,17.33
48-mexicali,diesel,2021,18.0742
48-mexicali,diesel,2022,18.2764
48-mexicali,diesel,2023,18.4786
48-mexicali,diesel,2024,18.6808
48-mexicali,diesel,2025,18.883
48-mexicali,diesel,2026,19.0852
48-mexicali,diesel,2027,19.2874
48-mexicali,diesel,2028,19.4896
48-mexicali,diesel,2029,19.6918
48-mexicali,diesel,2030,19.894
48-mexicali,diesel,2031,20.0962
48-mexicali,diesel,2032,20.2984
48-mexicali,diesel,2033,20.5006
48-mexicali,diesel,2034,20.7028
48-mexicali,diesel,2035,20.905
48-mexicali,diesel,2036,21.1072
48-mexicali,diesel,2037,21.3094
48-mexicali,diesel,2038,21.5116
48-mexicali,diesel,2039,21.7138
48-mexicali,diesel,2040,21.916
48-mexicali,diesel,2041,22.1182
48-mexicali,diesel,2042,22.3204
48-mexicali,diesel,2043,22.5226
48-mexicali,diesel,2044,22.7248
48-mexicali,diesel,2045,22.927
48-mexicali,diesel,2046,23.1292
48-mexicali,diesel,2047,23.3314
48-mexicali,diesel,2048,23.5336
